画像番号	既存DBでのカテゴリに基づく正解	質問文	画像のリンク	選択肢	回答1	回答者1ID	回答2	回答者2ID		回答1(鬼/人)	回答1の正(1)誤(0)	回答2(鬼/人)	回答2の正(1)誤(0)	正答率	二者の回答の一致(1)不一致(0)
396	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/01/RB00013169_00024_0.ptif/3981,1933,70,98/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1229042105	悲しんだ人	1226152771		鬼	0	人	1	0.5	0
397	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-200-3-3/tif/3_033.tif/2643,1561,1041,567/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1229042105	悲しんだ鬼	1226152771		鬼	1	鬼	1	1	1
398	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/1487,4603,377,377/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1229042105	悲しんだ人	1226152771		人	1	人	1	1	0
399	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_036.tif/1654,1137,372,309/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229042105	笑った鬼	1226152771		鬼	1	鬼	1	1	0
400	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/03/RB00013169_00073_0.ptif/1263,2074,94,112/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229042105	怒った人	1226152771		鬼	0	人	1	0.5	0
401	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-70-3-3/tif/3_037.tif/1592,864,648,580/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1231387244	悲しんだ鬼	1228900122		鬼	1	鬼	1	1	0
402	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/3446,4620,270,270/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1231387244	笑った人	1228900122		人	1	人	1	1	0
403	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200006198/200006198_00018.tif/2993,1898,476,409/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1231387244	怒った鬼	1228900122		鬼	1	鬼	1	1	1
404	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/01/RB00013169_00021_0.ptif/4491,2382,88,94/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1231387244	悲しんだ人	1228900122		鬼	0	人	1	0.5	0
405	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200006198/200006198_00040.tif/3132,1040,472,320/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1231387244	笑った鬼	1228900122		鬼	1	鬼	1	1	1
406	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/4436,4096,468,468/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1231387244	悲しんだ人	1228900122		人	1	人	1	1	1
407	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200017952/200017952_00010.tif/3656,1801,296,253/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1231387244	怒った人	1228900122		鬼	1	人	0	0.5	0
408	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/01/RB00013169_00021_0.ptif/4731,1826,112,128/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1231387244	笑った鬼	1228900122		人	1	鬼	0	0.5	0
409	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200017952/200017952_00108.tif/1476,1780,458,390/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1231387244	笑った鬼	1228900122		鬼	1	鬼	1	1	0
410	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021075/200021075_00038.tif/3370,2152,158,166/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1231387244	笑った人	1228900122		人	1	人	1	1	1
411	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00035.tif/3794,2306,344,193/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1226412045	笑った鬼	1229363315		鬼	1	鬼	1	1	1
412	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/01/RB00013169_00013_0.ptif/1458,1967,112,135/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1226412045	笑った鬼	1229363315		鬼	0	鬼	0	0	0
413	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00037.tif/1388,967,215,200/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1226412045	笑った鬼	1229363315		鬼	1	鬼	1	1	1
414	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/5867,4428,425,425/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1226412045	笑った人	1229363315		人	1	人	1	1	1
415	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00037.tif/1940,1127,197,187/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1226412045	笑った人	1229363315		鬼	1	人	0	0.5	0
416	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/6307,3280,404,404/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1226412045	笑った人	1229363315		人	1	人	1	1	1
417	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00037.tif/2158,987,244,201/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1226412045	悲しんだ鬼	1229363315		鬼	1	鬼	1	1	1
418	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00038.tif/5570,2949,266,287/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1226412045	悲しんだ人	1229363315		人	1	人	1	1	1
419	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00037.tif/2306,2146,297,228/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1226412045	笑った鬼	1229363315		鬼	1	鬼	1	1	1
420	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00014.tif/6428,2424,405,405/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1226412045	笑った人	1229363315		人	1	人	1	1	1
421	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00040.tif/1624,960,244,238/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229546034	笑った鬼	1231486036		鬼	1	鬼	1	1	0
422	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00038.tif/6396,3812,261,272/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1229546034	怒った人	1231486036		人	1	人	1	1	1
423	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00040.tif/1222,1194,240,196/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229546034	悲しんだ鬼	1231486036		鬼	1	鬼	1	1	0
424	人	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-136-1/tif/001.tif/2944,1289,226,207/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1229546034	悲しんだ人	1231486036		人	1	人	1	1	0
425	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00040.tif/2136,1054,244,205/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229546034	怒った鬼	1231486036		鬼	1	鬼	1	1	0
426	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00040.tif/4900,2118,200,214/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229546034	悲しんだ人	1231486036		人	1	人	1	1	0
427	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00040.tif/1427,2176,271,254/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229546034	笑った鬼	1231486036		鬼	1	鬼	1	1	1
428	人	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-136-1/tif/003.tif/2588,1371,224,219/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1229546034	怒った人	1231486036		人	1	人	1	1	0
429	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00051.tif/1478,1130,249,232/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229546034	怒った鬼	1231486036		鬼	1	鬼	1	1	1
430	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00036.tif/5272,3481,272,255/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1229546034	悲しんだ人	1231486036		人	1	人	1	1	1
431	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00051.tif/2120,1129,261,234/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229356711	怒った鬼	1231087781		鬼	1	鬼	1	1	1
432	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021075/200021075_00038.tif/2198,1986,168,174/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229356711	笑った人	1231087781		人	1	人	1	1	1
433	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00055.tif/1053,2328,207,204/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229356711	笑った鬼	1231087781		鬼	1	鬼	1	1	0
434	人	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-136-1/tif/011.tif/3183,656,301,280/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1229356711	悲しんだ鬼	1231087781		人	1	鬼	0	0.5	0
435	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00055.tif/1230,2452,202,208/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229356711	悲しんだ人	1231087781		鬼	1	人	0	0.5	0
436	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00020.tif/7054,4533,261,290/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1229356711	悲しんだ人	1231087781		人	1	人	1	1	1
437	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00055.tif/728,1494,254,248/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229356711	笑った鬼	1231087781		鬼	1	鬼	1	1	1
438	人	絵の中の顔について該当するものを1つ選んで下さい	"http://iiif.lib.keio.ac.jp/iipsrv/NRE/132X-136-1/tif/013.tif/2809,1336,313,271/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1229356711	悲しんだ人	1231087781		人	1	人	1	1	1
439	鬼	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021072/200021072_00062.tif/4319,817,254,208/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229356711	笑った鬼	1231087781		鬼	1	鬼	1	1	1
440	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00020.tif/6579,4568,261,290/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1229356711	笑った人	1231087781		人	1	人	1	1	0
441	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0052_0009_0000.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1230298572	笑った鬼	1231367771		鬼	1	鬼	1	1	1
442	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013189/RB00013189_00003_0.ptif/2141,1448,196,178/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1230298572	笑った鬼	1231367771		人	1	鬼	0	0.5	0
443	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0053_0015_0005.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1230298572	怒った鬼	1231367771		鬼	1	鬼	1	1	1
444	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00018.tif/6306,1440,290,280/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230298572	悲しんだ人	1231367771		人	1	人	1	1	1
445	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0061_0003_0001.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1230298572	笑った鬼	1231367771		鬼	1	鬼	1	1	1
446	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013189/RB00013189_00006_0.ptif/1369,1922,191,242/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1230298572	笑った鬼	1231367771		人	1	鬼	0	0.5	0
447	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0073_0011_0000.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った人	1230298572	笑った鬼	1231367771		人	0	鬼	1	0.5	0
448	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019742/200019742_00024.tif/3877,2544,219,236/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230298572	悲しんだ人	1231367771		人	1	人	1	1	1
449	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0001_0010.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1230298572	笑った鬼	1231367771		鬼	1	鬼	1	1	1
450	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021075/200021075_00046.tif/1295,1636,182,220/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1230298572	笑った人	1231367771		人	1	人	1	1	1
451	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0001_0011.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229759644	怒った鬼	1230631892		鬼	1	鬼	1	1	0
452	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013189/RB00013189_00010_0.ptif/3657,2424,143,179/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1229759644	怒った鬼	1230631892		鬼	0	鬼	0	0	0
453	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0001_0012.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229759644	笑った人	1230631892		人	0	人	0	0	1
454	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019742/200019742_00024.tif/4207,2496,214,242/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229759644	悲しんだ人	1230631892		人	1	人	1	1	0
455	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0001_0013.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1229759644	怒った鬼	1230631892		鬼	1	鬼	1	1	0
456	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013189/RB00013189_00016_0.ptif/4090,2450,144,158/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229759644	笑った人	1230631892		人	1	人	1	1	1
457	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0001_0014.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1229759644	笑った鬼	1230631892		鬼	1	鬼	1	1	1
458	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019742/200019742_00016.tif/1065,5192,193,249/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229759644	笑った人	1230631892		人	1	人	1	1	1
459	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0003_0002.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1229759644	怒った鬼	1230631892		鬼	1	鬼	1	1	1
460	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013189/RB00013189_00023_0.ptif/2092,1230,195,218/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った人	1229759644	笑った人	1230631892		人	1	人	1	1	1
461	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0003_0011.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230489043	悲しんだ人	1230268433		鬼	1	人	0	0.5	0
462	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019742/200019742_00012.tif/2108,2096,232,248/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230489043	笑った人	1230268433		人	1	人	1	1	0
463	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0004_0001.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1230489043	笑った鬼	1230268433		鬼	1	鬼	1	1	0
464	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013189/RB00013189_00026_0.ptif/2335,2280,220,252/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230489043	笑った鬼	1230268433		人	1	鬼	0	0.5	0
465	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0004_0002.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ鬼	1230489043	笑った鬼	1230268433		鬼	1	鬼	1	1	0
466	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013519/RB00013519_00023_0.ptif/1109,1360,84,80/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230489043	笑った鬼	1230268433		人	1	鬼	0	0.5	0
467	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0004_0003.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1230489043	笑った鬼	1230268433		鬼	1	鬼	1	1	1
468	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019740/200019740_00042.tif/5531,2200,476,476/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230489043	笑った人	1230268433		人	1	人	1	1	0
469	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0004_0007.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1230489043	笑った鬼	1230268433		鬼	1	鬼	1	1	0
470	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019742/200019742_00012.tif/2708,1890,224,256/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1230489043	悲しんだ人	1230268433		人	1	人	1	1	1
471	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0004_0008.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1231497764	怒った鬼	1231054943		鬼	1	鬼	1	1	1
472	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200021075/200021075_00046.tif/1608,1606,182,220/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1231497764	笑った人	1231054943		鬼	0	人	1	0.5	0
473	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0005_0002.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1231497764	怒った鬼	1231054943		鬼	1	鬼	1	1	0
474	人	絵の中の顔について該当するものを1つ選んで下さい	"http://codh.rois.ac.jp/pmjt/iiif/200019742/200019742_00010.tif/4332,3322,176,248/200,/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1231497764	笑った人	1231054943		人	1	人	1	1	0
475	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0005_0003.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	怒った鬼	1231497764	怒った鬼	1231054943		鬼	1	鬼	1	1	1
476	人	絵の中の顔について該当するものを1つ選んで下さい	"https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00013169/01/RB00013169_00005_0.ptif/1300,1892,144,144/256,256/0/default.jpg"	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	悲しんだ人	1231497764	笑った人	1231054943		人	1	人	1	1	0
477	鬼	絵の中の顔について該当するものを1つ選んで下さい	https://www.nichibun.ac.jp/YoukaiGazou/thumbnail/U426_nichibunken_0079_0007_0002.jpg	怒った鬼@笑った鬼@悲しんだ鬼@怒った人@笑った人@悲しんだ人	笑った鬼	1231497764	笑った鬼	1231054943		鬼	1	鬼	1	1	1
